npi,np_last_orgname,np_entity_code,np_city,np_state,p_type,place_of_service,HCPCS,hcpcs_description,unique_beneficiary,bene_day_srvc_cnt,avg_medicare_allowed,avg_medicare_pymt,ZIP
1619995180,"MED CITY DALLAS OUTPATIENT SURGERY CENTER, L.P.",O,DALLAS,TX,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,22,22,605.34,468.05863636,75230
1629013164,CHAMBERSBURG ENDOSCOPY CENTER LLC,O,CHAMBERSBURG,PA,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,11,14,634.73,481.12857143,17201
1629013164,CHAMBERSBURG ENDOSCOPY CENTER LLC,O,CHAMBERSBURG,PA,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",20,20,634.73,497.62,17201
1629032446,AMBULATORY SURGERY CENTER GROUP LTD,O,TAMPA,FL,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,13,15,579.44,454.28,33613
1629075106,MICHIGAN ENDOSCOPY CENTER LLC,O,FARMINGTON HILLS,MI,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,14,16,590.85,460.7175,48334
1629075106,MICHIGAN ENDOSCOPY CENTER LLC,O,FARMINGTON HILLS,MI,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",21,23,578.00565217,452.56260870000006,48334
1629075106,MICHIGAN ENDOSCOPY CENTER LLC,O,FARMINGTON HILLS,MI,Ambulatory Surgical Center,F,44361,Biopsy of small bowel using an endoscope,17,17,573.47235294,428.76117647,48334
1629132360,"ENCINO OUTPATIENT SURGERY CENTER, LLC",O,ENCINO,CA,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,11,11,691.32,542.0,91436
1629132360,"ENCINO OUTPATIENT SURGERY CENTER, LLC",O,ENCINO,CA,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",12,12,662.515,519.41666667,91436
1629135843,NAEEM M AKHTAR,O,MADERA,CA,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,32,32,540.34,417.4140625,93637
1629166624,"AMBULATORY SURGICAL CENTER OF SOUTHERN NEVADA, LLC",O,LAS VEGAS,NV,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,60,68,672.33,512.73470588,89147
1629166624,"AMBULATORY SURGICAL CENTER OF SOUTHERN NEVADA, LLC",O,LAS VEGAS,NV,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",14,14,672.33,496.61071429,89147
1629173075,"THE DIGESTIVE ENDOSCOPY CENTER OF MICHIGAN, PLLC",O,FLINT,MI,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,18,23,632.74913043,496.07652174,48507
1629173075,"THE DIGESTIVE ENDOSCOPY CENTER OF MICHIGAN, PLLC",O,FLINT,MI,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",54,56,646.81,507.1,48507
1629173075,"THE DIGESTIVE ENDOSCOPY CENTER OF MICHIGAN, PLLC",O,FLINT,MI,Ambulatory Surgical Center,F,43255,"Control of bleeding of esophagus, stomach, and/or upper small bowel using an endoscope",11,17,646.81,507.1,48507
1629175062,"SARATOGA SCHENECTADY ENDOSCOPY CENTER, LLC",O,BURNT HILLS,NY,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",12,12,554.28,434.55,12027
1629213079,GOOD SHEPHERD AMBULATORY SURGICAL CENTER,O,LONGVIEW,TX,Ambulatory Surgical Center,F,43242,"Ultrasound guided needle aspiration or biopsy of esophagus, stomach, and/or upper small bowel using an endoscope",16,16,553.76,427.589375,75601
1629213079,GOOD SHEPHERD AMBULATORY SURGICAL CENTER,O,LONGVIEW,TX,Ambulatory Surgical Center,F,43246,Insertion of stomach tube using an endoscope,11,11,553.76,434.15,75601
1629213079,GOOD SHEPHERD AMBULATORY SURGICAL CENTER,O,LONGVIEW,TX,Ambulatory Surgical Center,F,43259,"Ultrasound examination of esophagus, stomach and/or upper small bowel using an endoscope",21,21,540.5752381,422.1847619,75601
1629262811,PREMIER ENDOSCOPY CENTER LLC,O,NAPLES,FL,Ambulatory Surgical Center,F,43244,Tying of dilated veins of stomach and/or esophagus using an endoscope,11,13,561.7,439.86538462,34110
1629262811,PREMIER ENDOSCOPY CENTER LLC,O,NAPLES,FL,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,19,20,533.615,404.2455,34110
1629262811,PREMIER ENDOSCOPY CENTER LLC,O,NAPLES,FL,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",75,76,554.30921053,432.41684211,34110
1629386784,ODESSA ENDOSCOPY CENTER LLC,O,ODESSA,TX,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,16,18,581.85,431.79444444,79761
1629461934,NORTHERN EC LLC,O,GLENS FALLS,NY,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",11,11,548.95,430.38,12801
1639105455,ENDOSURG OUTPATIENT CENTER LLC,O,LADY LAKE,FL,Ambulatory Surgical Center,F,43453,Dilation of esophagus,59,66,578.86,453.75787879,32159
1639172828,WESTFALL SURGERY CENTER LLP,O,ROCHESTER,NY,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,16,16,562.62,429.634375,14618
1639176183,"BERKS CENTER FOR DIGESTIVE HEALTH, LP",O,WYOMISSING,PA,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,13,14,597.18,468.03214286,19610
1639176183,"BERKS CENTER FOR DIGESTIVE HEALTH, LP",O,WYOMISSING,PA,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",15,15,577.274,452.58333333,19610
1639290026,JOHNS HOPKINS SURGERY CENTERS SERIES,O,NOTTINGHAM,MD,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,25,27,584.80592593,438.25296296,21236
1639290026,JOHNS HOPKINS SURGERY CENTERS SERIES,O,NOTTINGHAM,MD,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",12,12,595.84,467.14,21236
1639299803,MURFREESBORO MEDICAL CLINIC P A,O,MURFREESBORO,TN,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,32,33,587.11,433.11151515,37129
1639375108,HEALING ARTS SURGERY CENTER INC,O,BAKERSFIELD,CA,Ambulatory Surgical Center,F,43245,Dilation of stomach outlet using an endoscope,30,30,598.80333333,467.67766667,93301
1639510175,"MONROEVILLE AMBULATORY SURGERY CENTER, LLC",O,MONROEVILLE,PA,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,13,17,551.35235294,432.26117647,15146
1649252883,FOUNDATION SURGERY AFFILIATE OF NACOGDOCHES LLC,O,NACOGDOCHES,TX,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,22,22,541.07,424.2,75965
1649296807,SANSUM CLINIC,O,SANTA BARBARA,CA,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,52,54,674.04,521.13833333,93105
1649462409,"OHIO VALLEY AMBULATORY SURGERY CENTER, LLC",O,BELPRE,OH,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,46,48,555.31,426.74958333,45714
1659316917,SUGAR LAND SURGERY CENTER LTD,O,SUGAR LAND,TX,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,13,13,599.01,446.6,77478
1659334191,"LAS COLINAS SURGERY CENTER, LTD",O,IRVING,TX,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,21,24,580.1175,435.0325,75038
1659335438,"RESTON SURGERY CENTER, LP",O,RESTON,VA,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,19,22,618.42,468.385,20190
1659335438,"RESTON SURGERY CENTER, LP",O,RESTON,VA,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",15,15,618.42,479.664,20190
1659338382,"STERLING SURGICAL CENTER, LLC",O,ORCHARD PARK,NY,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",16,16,560.09,432.94375,14127
1659344133,NORTHSIDE GASTROENTEROLOGY ENDOSCOPY CENTER LLC,O,INDIANAPOLIS,IN,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",21,21,600.99190476,469.13571429,46260
1659384329,ENDOSCOPY CENTER LLC,O,SAVANNAH,GA,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,17,19,558.39,437.78,31404
1659384329,ENDOSCOPY CENTER LLC,O,SAVANNAH,GA,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",16,16,558.39,437.78,31404
1659516375,GREATER NY ENDOSCOPY SURGICAL CENTER,O,BROOKLYN,NY,Ambulatory Surgical Center,F,43259,"Ultrasound examination of esophagus, stomach and/or upper small bowel using an endoscope",15,15,696.4,536.41533333,11235
1659517019,"SURGERY CENTER OF PEMBROKE PINES, LLC",O,HOLLYWOOD,FL,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,12,12,601.56,471.62,33024
1659525020,"GLASTONBURY ENDOSCOPY CENTER, LLC",O,GLASTONBURY,CT,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,33,34,619.62941176,485.78529412,06033
1659526457,"NORWOOD ENDOSCOPY CENTER, LLC",O,NORWOOD,OH,Ambulatory Surgical Center,F,43244,Tying of dilated veins of stomach and/or esophagus using an endoscope,19,31,589.88,460.91516129,45212
1659526457,"NORWOOD ENDOSCOPY CENTER, LLC",O,NORWOOD,OH,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,58,63,589.88,448.68396825,45212
1659683662,"PREMIER ENDOSCOPY CENTER, LLC",O,GILBERT,AZ,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,13,14,603.90785714,463.22214286,85296
1669415451,BOUNTIFUL SURGERY CENTER LLC,O,BOUNTIFUL,UT,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,118,137,582.67328467,444.94182482,84010
1669446852,VOORHEES NJ ENDOSCOPY ASC LLC,O,VOORHEES,NJ,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,15,16,638.87,482.94625,08043
1669460002,"CARSON ENDOSCOPY CENTER, LLC",O,CARSON CITY,NV,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,12,15,577.46,452.73,89703
1669466975,SAN ANTONIO DIGESTIVE DISEASE CONSULTANTS ENDOSCOPY CENTER INC,O,SAN ANTONIO,TX,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,26,26,565.81,430.34115385,78217
1669466975,SAN ANTONIO DIGESTIVE DISEASE CONSULTANTS ENDOSCOPY CENTER INC,O,SAN ANTONIO,TX,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",25,25,565.81,443.6,78217
1669481255,SURGERY CENTER OF CULLMAN LLC,O,CULLMAN,AL,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,22,25,513.39,388.36,35055
1669496345,MNGI ENDOSCOPY ASC INC,O,MINNEAPOLIS,MN,Ambulatory Surgical Center,F,43244,Tying of dilated veins of stomach and/or esophagus using an endoscope,20,29,643.43,504.45,55413
1669496345,MNGI ENDOSCOPY ASC INC,O,MINNEAPOLIS,MN,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,47,56,643.43,501.88785714,55413
1669496345,MNGI ENDOSCOPY ASC INC,O,MINNEAPOLIS,MN,Ambulatory Surgical Center,F,43255,"Control of bleeding of esophagus, stomach, and/or upper small bowel using an endoscope",11,11,614.18363636,456.00454545,55413
1669585964,"WEST LAS VEGAS SURGERY CENTER,LLC",O,LAS VEGAS,NV,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,16,16,672.33,523.280625,89102
1679556864,DOCTORS GI PARTNERSHIP LTD,O,MELBOURNE,FL,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,192,222,567.3,439.05036036,32901
1679566582,FOREST CANYON ENDOSCOPY & SURGERY CTR PC,O,FLAGSTAFF,AZ,Ambulatory Surgical Center,F,43244,Tying of dilated veins of stomach and/or esophagus using an endoscope,18,27,660.95,506.0762963,86001
1679566582,FOREST CANYON ENDOSCOPY & SURGERY CTR PC,O,FLAGSTAFF,AZ,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,19,20,660.95,518.18,86001
1679585772,"MEDICAL CENTER ENDOSCOPY, LLC",O,HOUSTON,TX,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,39,46,599.01,459.2626087,77030
1679585772,"MEDICAL CENTER ENDOSCOPY, LLC",O,HOUSTON,TX,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",13,13,575.97153846,440.53076923,77030
1679602544,UNIVERSITY MEDICAL SERVICE ASSOCIATION INC,O,TAMPA,FL,Ambulatory Surgical Center,F,43233,"Balloon dilation of esophagus, stomach, and/or upper small bowel using an endoscope",18,19,579.44,454.28,33612
1679687586,"GASTROENTEROLOGY ASSOCIATES OF THE PIEDMONT, P.A.",O,WINSTON SALEM,NC,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,17,17,563.83,440.75176471,27103
1679694004,GI SPECIALISTS LLC,O,WAUKESHA,WI,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,21,25,605.27,464.684,53188
1679706790,DIGESTIVE DISEASE CENTER-GREEN VALLEY,O,LAS VEGAS,NV,Ambulatory Surgical Center,F,43245,Dilation of stomach outlet using an endoscope,13,13,672.33,496.83,89123
1679858849,"THE EASTSIDE ENDOSCOPY CENTER, LLC",O,ISSAQUAH,WA,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,19,20,655.66,503.02,98027
1679871867,BAPTIST SURGERY AND ENDOSCOPY CENTERS LLC,O,CORAL SPRINGS,FL,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,14,15,581.508,455.89933333,33065
1679892913,"BELTWAY SURGERY CENTERS, L.L.C.",O,INDIANAPOLIS,IN,Ambulatory Surgical Center,F,43237,"Ultrasound examination of esophagus, stomach, and/or upper small bowel using an endoscope",28,28,604.65642857,470.81785714,46202
1679892913,"BELTWAY SURGERY CENTERS, L.L.C.",O,INDIANAPOLIS,IN,Ambulatory Surgical Center,F,43242,"Ultrasound guided needle aspiration or biopsy of esophagus, stomach, and/or upper small bowel using an endoscope",175,177,603.47632768,466.4679661,46202
1679892913,"BELTWAY SURGERY CENTERS, L.L.C.",O,INDIANAPOLIS,IN,Ambulatory Surgical Center,F,43244,Tying of dilated veins of stomach and/or esophagus using an endoscope,48,69,606.72768116,464.76144928,46202
1679892913,"BELTWAY SURGERY CENTERS, L.L.C.",O,INDIANAPOLIS,IN,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,26,27,604.24925926,454.44259259,46202
1679892913,"BELTWAY SURGERY CENTERS, L.L.C.",O,INDIANAPOLIS,IN,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",29,31,615.65,473.13290323,46202
1679892913,"BELTWAY SURGERY CENTERS, L.L.C.",O,INDIANAPOLIS,IN,Ambulatory Surgical Center,F,43253,"Injection of diagnostic or therapeutic substances or markers in esophagus, stomach, and/or upper small bowel using an endoscope",42,48,609.23708333,461.60854167,46202
1679892913,"BELTWAY SURGERY CENTERS, L.L.C.",O,INDIANAPOLIS,IN,Ambulatory Surgical Center,F,43254,"Removal of tissue lining of esophagus, stomach, and/or upper small bowel using an endoscope",38,48,557.93375,415.37583333,46202
1679892913,"BELTWAY SURGERY CENTERS, L.L.C.",O,INDIANAPOLIS,IN,Ambulatory Surgical Center,F,43259,"Ultrasound examination of esophagus, stomach and/or upper small bowel using an endoscope",166,169,615.65,477.20633136,46202
1679892913,"BELTWAY SURGERY CENTERS, L.L.C.",O,INDIANAPOLIS,IN,Ambulatory Surgical Center,F,43270,"Destruction of growths on esophagus, stomach, and/or upper small bowel using an endoscope",68,108,604.24925926,465.83101852,46202
1679892913,"BELTWAY SURGERY CENTERS, L.L.C.",O,INDIANAPOLIS,IN,Ambulatory Surgical Center,F,44361,Biopsy of small bowel using an endoscope,15,15,615.65,478.11533333,46202
1689635757,ATLANTICARE SURGERY CENTER LLC,O,EGG HARBOR TOWNSHIP,NJ,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",13,13,667.28,520.25692308,08234
1689636219,FLORIDA OUTPATIENT SURGERY CENTER LTD,O,ALTAMONTE SPRINGS,FL,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,14,15,578.86,429.496,32701
1689639262,"OAKWOOD SURGERY CENTER, LTD., LLP",O,ROUND ROCK,TX,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,15,15,598.64,469.33,78681
1689646937,OCALA ENDOSCOPY ASC LP,O,OCALA,FL,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,18,19,556.74,435.70526316,34471
1689646937,OCALA ENDOSCOPY ASC LP,O,OCALA,FL,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",13,13,535.32692308,413.07,34471
1689666596,MENOMONEE FALLS AMBULATORY SURGERY CENTER,O,MENOMONEE FALLS,WI,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,21,23,605.27,453.90782609,53051
1689679508,"BLOOMINGTON ENDOSCOPY CENTER, LLC",O,BLOOMINGTON,IN,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,80,85,574.48,444.84141176,47403
1689682247,ST. PETERSBURG ENDOSCOPY CENTER LLC,O,ST. PETERSBURG,FL,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,49,64,552.27875,423.70140625,33705
1689682247,ST. PETERSBURG ENDOSCOPY CENTER LLC,O,ST. PETERSBURG,FL,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",13,13,579.44,454.28,33705
1689682247,ST. PETERSBURG ENDOSCOPY CENTER LLC,O,ST. PETERSBURG,FL,Ambulatory Surgical Center,F,44361,Biopsy of small bowel using an endoscope,43,43,579.44,433.14674419,33705
1689761546,"GATEWAY AMBULATORY SURGERY CENTER, LLC",O,CONCORD,NC,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,49,53,576.11320755,448.37075472,28025
1689761546,"GATEWAY AMBULATORY SURGERY CENTER, LLC",O,CONCORD,NC,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",14,15,562.21333333,431.20666667,28025
1699006254,WILLOW CREEK SURGERY CENTER LP,O,PALESTINE,TX,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,47,51,535.7654901999998,420.04117647,75801
1699054098,"SURGCENTER OF WESTERN MARYLAND, LLC",O,CUMBERLAND,MD,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,33,35,529.94,403.02571429,21502
1699751289,"EASTLAND MEDICAL PLAZA SURGICENTER, LLC",O,BLOOMINGTON,IL,Ambulatory Surgical Center,F,43237,"Ultrasound examination of esophagus, stomach, and/or upper small bowel using an endoscope",18,18,552.48111111,433.14111111,61701
1699751289,"EASTLAND MEDICAL PLAZA SURGICENTER, LLC",O,BLOOMINGTON,IL,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,30,32,575.8396875,442.349375,61701
1699751289,"EASTLAND MEDICAL PLAZA SURGICENTER, LLC",O,BLOOMINGTON,IL,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",13,14,584.98,458.62,61701
1699943290,"SOUTHEAST VALLEY ENDOSCOPY CENTER,LLC",O,CHANDLER,AZ,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,69,76,566.24815789,436.93026316,85224
